"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported"
"0257_02","Mars","yes","F/49/S","TRAPPIST-1e",60,"no",0,0,0,0,0,"Squars Berte","yes"
"0258_01","Earth","no","F/50/S","TRAPPIST-1e",22,"no",0,0,313,299,92,"Feryla Cooperkins","no"
"0260_01","Europa","no","E/16/S","TRAPPIST-1e",26,"no",0,4810,0,981,2054,"Segino Inderly","no"
"0261_01","Earth","no","F/56/P","TRAPPIST-1e",26,"no",66,29,0,0,803,"Dord Bookerson","no"
"0263_01","Earth","yes","G/43/P","TRAPPIST-1e",28,"no",0,0,0,0,0,"Maen Merkins","yes"
"0265_01","Europa","yes","D/8/S","TRAPPIST-1e",39,"no",0,0,0,NA,0,"Etair Herpumble","yes"
"0267_01","Earth","no","F/51/S","TRAPPIST-1e",13,"no",118,0,0,754,1,"Lilace Sancockett","no"
"0269_01","Earth","no","F/52/S","55 Cancri e",47,"no",0,231,592,0,0,"Lerome Polliamposs","yes"
"0270_01","Earth","no","F/59/P","TRAPPIST-1e",63,"no",0,25,128,0,1240,"Cathya Fryersonis","no"
"0275_01","Europa","yes","D/9/S","55 Cancri e",NA,"no",0,0,0,0,0,"Terf Obnoble","yes"
"0277_01","Earth","no","F/61/P","55 Cancri e",50,"no",44,2390,0,53,0,"Byront Mcdanield","yes"
"0278_01","Earth","no",NA,"TRAPPIST-1e",35,"no",0,0,0,888,NA,"Judya Beachez","no"
"0278_02","Earth","no","G/45/P","TRAPPIST-1e",45,"no",0,97,0,14,333,"Marice Beachez","no"
"0281_01","Earth","no","F/63/P","TRAPPIST-1e",19,"no",0,0,2078,0,0,"Derine Pierry","yes"
"0282_01","Earth","no","F/54/S","TRAPPIST-1e",21,"no",0,918,0,0,0,"Valex Baketton","yes"
"0283_01","Earth","yes","G/46/P","PSO J318.5-22",29,"no",0,0,0,0,0,"Jacky Santin","yes"
"0283_02","Earth","no","F/64/P","TRAPPIST-1e",22,"no",146,654,1,0,2,"Roydo Santin","yes"
"0285_01","Europa","yes","E/16/P","TRAPPIST-1e",14,"no",0,0,0,0,0,"Krabik Invebodene","yes"
"0285_02","Europa","yes","E/16/P","55 Cancri e",42,"no",0,0,0,0,0,"Grasath Invebodene","yes"
"0286_01","Earth","no","F/65/P","55 Cancri e",57,"no",3,1281,29,162,13,"Carita Jimes","no"
"0287_01","Europa","yes",NA,"55 Cancri e",39,"no",0,0,0,0,0,"Tetra Bootty","yes"
"0287_02","Europa","no","B/12/P","TRAPPIST-1e",28,"no",0,587,32,6,1460,"Alasym Bootty","no"
"0288_01","Earth","no","F/55/S","55 Cancri e",19,"no",0,0,0,0,828,"Gory Delez","no"
"0289_01","Europa","yes","C/12/S","55 Cancri e",19,"no",0,0,0,0,0,"Furuson Objeciane","yes"
"0290_01","Europa","no","B/7/S","55 Cancri e",26,"no",0,4458,0,1157,262,"Skaton Excialing","yes"
"0290_02","Europa","yes","B/7/S","TRAPPIST-1e",17,"no",0,0,0,0,0,"Algor Excialing","yes"
"0290_03","Europa",NA,"B/7/S","TRAPPIST-1e",43,"no",0,0,0,0,0,"Dhenar Excialing","yes"
"0290_04","Europa","no","B/7/S","55 Cancri e",9,"no",0,0,0,0,0,"Atino Excialing","yes"
"0291_01","Europa","no","D/10/S","TRAPPIST-1e",40,"no",0,6500,88,1090,0,"Castab Brakeril","yes"
"0294_01","Europa","yes","B/8/S","TRAPPIST-1e",50,"no",0,0,0,NA,0,"Phonons Roforhauge","yes"
"0297_01","Earth","no","G/47/P","TRAPPIST-1e",24,"no",90,2,1324,17,0,"Ernice Gardonadox","yes"
"0298_01","Europa","yes","A/3/P","55 Cancri e",57,"no",0,0,0,0,0,"Ashird Sorbitter","yes"
"0301_01","Earth","yes",NA,"TRAPPIST-1e",16,"no",0,0,0,0,0,"Margia Wriggins","no"
"0302_01","Earth","no","F/67/P","TRAPPIST-1e",23,"no",0,0,15,0,1370,"Lesley Shephendry","no"
"0303_01",NA,"yes","G/41/S","TRAPPIST-1e",23,"no",0,0,0,0,0,"Oraryn Kirklander","yes"
"0304_01","Europa","no","E/18/S","TRAPPIST-1e",28,"no",0,422,0,1851,5166,"Betena Ausivetpul","no"
"0305_01","Europa","no","C/7/P","55 Cancri e",23,"no",0,584,0,20,2469,"Suhelik Geousker","no"
"0306_01","Earth","no","E/19/S","TRAPPIST-1e",23,"no",368,175,259,1,101,"Dony Estevesters","no"
"0307_01","Earth","no","F/59/S","TRAPPIST-1e",18,"no",0,0,1359,0,0,"Natald Hickett","yes"
"0309_01","Earth","no","F/60/S","TRAPPIST-1e",18,"no",1194,0,157,6,0,"Billya Bowerson","no"
"0310_01","Europa","no",NA,"TRAPPIST-1e",67,"no",NA,230,0,4476,241,"Naviton Coudered","no"
"0313_01","Earth","no","F/68/P","PSO J318.5-22",60,"no",7,540,1,0,4,"Briney Mckinsond","yes"
"0313_02","Earth","yes","G/50/P","55 Cancri e",NA,"no",0,0,NA,0,0,"Jona Mckinsond","yes"
"0313_03","Earth","no","F/68/P","55 Cancri e",49,"no",331,0,0,318,0,"Jaimer Mckinsond","yes"
"0313_04","Earth","no","G/50/P","55 Cancri e",0,"no",0,0,0,0,0,"Hary Mckinsond","yes"
"0314_01","Earth","no","G/51/P","55 Cancri e",26,"no",386,0,74,0,1330,"Kell Kochroeders","no"
"0315_01",NA,"yes","G/42/S","PSO J318.5-22",35,"no",0,0,0,0,0,"Adriet Valezaley","yes"
"0316_01","Europa","no","B/9/S","TRAPPIST-1e",24,"no",0,2628,NA,170,0,"Hallah Sorbitter","yes"
"0316_02","Europa","yes","B/9/S","TRAPPIST-1e",20,"no",0,0,0,0,NA,"Beneba Sorbitter","yes"
"0320_01","Earth","no","G/44/S","TRAPPIST-1e",18,"no",0,2,0,NA,0,"Breney Bellarkerd","no"
"0320_02","Earth","no","G/44/S","TRAPPIST-1e",21,"no",0,5,3,0,NA,"Garley Bellarkerd","no"
"0321_01",NA,"no","F/61/S","TRAPPIST-1e",59,"yes",1018,0,209,0,0,"Quites Bache","no"
"0322_01","Earth","yes","G/45/S","PSO J318.5-22",13,"no",0,0,0,0,0,"Annya Blange","no"
"0324_01","Earth","yes","G/53/P","55 Cancri e",43,"no",0,0,0,0,0,"Carma Hooperez","no"
"0326_01","Earth","yes","G/47/S","TRAPPIST-1e",29,"no",0,0,0,0,0,"Charly Edwartizman","no"
"0327_01","Earth","no",NA,"TRAPPIST-1e",19,"no",17,0,784,0,2,"Jasony Ocherman","yes"
"0330_01","Europa","no","C/14/S","TRAPPIST-1e",2,"no",0,0,0,0,0,"Bellah Siveduced","yes"
"0330_02","Europa","no","C/14/S","TRAPPIST-1e",32,"no",247,4651,0,46,202,NA,"yes"
"0330_03","Europa","no","C/14/S","TRAPPIST-1e",33,"no",443,317,0,148,1260,"Hekaton Siveduced","no"
"0331_01","Earth","no","F/72/P","TRAPPIST-1e",25,"no",0,0,251,0,552,"Lewise Burchard","no"
"0333_01","Mars","yes","F/73/P","55 Cancri e",29,"no",0,0,0,0,0,"Phios Melie","yes"
"0334_01","Mars","no","F/62/S","TRAPPIST-1e",29,"no",5715,2,211,1476,0,"Unfly Mushe","no"
"0336_01","Earth","no","F/74/P","TRAPPIST-1e",44,"no",695,1,16,0,0,"Maura Cookson","no"
"0337_01","Mars","yes","F/63/S","55 Cancri e",2,"no",0,0,0,0,0,"Guanch Perle","yes"
"0337_02","Mars","no","F/63/S","TRAPPIST-1e",19,"no",417,349,634,3,1057,"Weros Perle","yes"
"0337_03","Mars","no","F/63/S","55 Cancri e",0,"no",0,0,0,0,0,NA,"yes"
"0338_01","Earth","yes","G/48/S","TRAPPIST-1e",18,"no",0,0,NA,0,0,"Ireen Guerson","yes"
"0340_01","Europa","yes","B/10/S","55 Cancri e",38,"no",0,0,0,0,0,"Pentard Poille","yes"
"0341_01","Earth","yes","G/57/P","PSO J318.5-22",5,"no",0,0,0,0,0,"Lorian Webstephrey","no"
"0343_01","Earth","no","F/76/P","PSO J318.5-22",31,"no",121,0,0,274,907,"Meremy Salez","no"
"0345_01","Mars","yes","E/21/S","TRAPPIST-1e",30,"no",0,0,0,0,0,"Berios Racke","no"
"0346_01","Earth","yes","G/59/P","55 Cancri e",15,"no",0,0,0,0,0,"Lynney Chanan","yes"
"0347_01","Mars","no","F/64/S","TRAPPIST-1e",27,"no",434,0,1434,0,0,"Cousk Kraie","no"
"0348_01","Mars","no","D/12/P","TRAPPIST-1e",22,"no",142,2876,202,3,0,"Stray Mane","yes"
"0348_02","Mars",NA,NA,"TRAPPIST-1e",36,"no",520,0,1865,0,0,"Weet Mane","yes"
"0350_01","Earth","yes","G/60/P","PSO J318.5-22",14,"no",0,0,0,0,0,"Loresa Burchanez","yes"
"0352_01","Mars","no","F/78/P","TRAPPIST-1e",23,"no",2001,0,2975,0,0,"Hits Strad","no"
"0355_01","Earth","yes",NA,"TRAPPIST-1e",18,"no",0,0,0,0,0,"Tricky Warrison","yes"
"0356_01","Europa","yes","B/15/P","55 Cancri e",36,"no",0,0,0,0,0,"Pharmus Gloyanthy","yes"
"0357_01","Earth","no","F/65/S","TRAPPIST-1e",41,"no",NA,1198,0,124,572,"Eduard Mcleaney","no"
"0358_01","Earth","yes","G/50/S","TRAPPIST-1e",50,"no",0,0,0,0,0,"Ronna Connon","yes"
"0358_02","Earth","yes","G/50/S","PSO J318.5-22",32,"no",0,0,0,0,0,"Dandy Connon","yes"
"0359_01","Earth","no","F/66/S","PSO J318.5-22",26,"no",148,0,453,0,88,"Celine Popez","no"
"0360_01","Earth","no","F/67/S","TRAPPIST-1e",15,"no",358,212,33,0,112,"Elancy Staffersby","no"
"0361_01","Earth","no","F/68/S","55 Cancri e",33,"no",0,36,0,280,417,"Virgie Headardyer","yes"
"0365_01","Earth","no","G/51/S","55 Cancri e",NA,"no",0,0,0,685,21,"Dandra Jacostaney","no"
"0368_01","Mars","no","F/82/P","TRAPPIST-1e",26,"no",2832,107,4447,15,4,"Resers Perte","no"
"0368_02","Mars","yes","F/82/P","TRAPPIST-1e",61,"no",0,0,0,0,0,"Batech Perte","yes"
"0369_01","Earth","no","G/53/S","TRAPPIST-1e",24,"no",0,0,592,177,58,"Veroy Pottonalden","yes"
"0370_01","Earth","no","F/83/P","TRAPPIST-1e",30,"no",0,95,0,441,1023,"Tine Coffmaney","no"
"0371_01","Mars","yes","F/84/P","TRAPPIST-1e",24,"no",0,0,0,0,0,"Chrey Dutte","yes"
"0372_01","Earth","no","F/85/P","TRAPPIST-1e",24,"no",0,5,0,2766,0,NA,"no"
"0373_01","Earth","yes","G/62/P","TRAPPIST-1e",41,"no",0,0,0,0,0,"Billex Mcneiderson","no"
"0375_01","Earth","no","E/22/P","TRAPPIST-1e",20,"no",0,0,558,0,230,"Luzel Vincenton","no"
"0376_01","Earth","no","G/54/S","TRAPPIST-1e",22,"no",116,0,786,6,0,"Francy Spentley","yes"
"0377_01","Europa","no","C/15/S","55 Cancri e",63,"no",0,1068,0,176,8188,"Wezncha Excialing","no"
"0378_01","Europa","no","B/11/S","55 Cancri e",18,"no",17,215,4,5132,697,"Bram Pirejus","no"
"0378_02","Europa","yes","B/11/S","55 Cancri e",21,"no",0,0,0,0,0,"Marfak Pirejus","yes"
"0378_03","Europa","no","B/11/S","TRAPPIST-1e",79,"no",5649,235,7,2579,2175,"Naslon Pirejus","no"
"0378_04","Europa","yes","B/11/S","TRAPPIST-1e",56,"no",0,0,0,0,0,"Muonons Pirejus","yes"
"0378_05","Europa","yes","B/11/S","TRAPPIST-1e",13,"no",0,0,0,0,0,"Polaton Pirejus","yes"
"0378_06","Europa","no","B/11/S","TRAPPIST-1e",33,"no",0,2491,6,1173,1059,"Sollum Pirejus","no"
"0378_07","Europa","yes","B/11/S","TRAPPIST-1e",32,"no",0,0,0,0,0,"Achib Pirejus","yes"
"0379_01","Earth","no","G/63/P","TRAPPIST-1e",31,"no",198,0,591,0,164,"Brita Moodson","yes"
"0380_01","Europa","yes",NA,"55 Cancri e",26,"no",0,0,0,0,0,"Zinopus Fuelddid","yes"
"0381_01","Europa","yes","B/16/P","55 Cancri e",18,"no",0,0,0,0,0,"Mesatan Mosteraked","yes"
"0381_02","Europa","yes","B/16/P","55 Cancri e",38,"no",0,0,NA,0,0,"Aston Mosteraked","yes"
"0382_01",NA,"no","G/64/P",NA,23,"no",348,0,0,4,368,"Blanie Floydendley","no"
"0383_01","Earth","no","G/55/S","TRAPPIST-1e",28,"no",82,773,0,3693,140,"Phia Wagnerray","no"
"0383_02","Earth","yes","G/55/S","PSO J318.5-22",34,"no",0,0,0,0,0,"Evane Wagnerray","no"
"0384_01","Earth","no","G/56/S","55 Cancri e",0,"no",0,0,0,0,0,"Cliney Simpsonks","yes"
"0384_02","Earth","no","G/56/S","TRAPPIST-1e",14,"no",3,0,881,25,0,"Ellard Simpsonks","yes"
"0385_01","Earth","no","G/65/P","TRAPPIST-1e",23,"no",13,747,0,0,128,"Tanley Klinson","no"
"0387_01","Earth","yes","G/66/P","TRAPPIST-1e",49,"no",0,0,0,0,0,"Verek Merce","no"
"0388_01","Earth","yes","G/57/S","TRAPPIST-1e",14,"no",0,0,0,0,0,"Fanna Sullones","no"
"0389_01","Earth","no","E/23/P","TRAPPIST-1e",18,"no",391,44,356,0,0,"Elanda Savaraldez","no"
"0391_01","Europa","no","C/9/P","PSO J318.5-22",27,"yes",69,5728,0,0,987,"Dabik Cowsearney","yes"
"0392_01","Earth","no","E/24/P","TRAPPIST-1e",48,"no",0,111,0,1508,0,"Ward Carreralend","no"
"0395_01","Europa","no","B/17/P","55 Cancri e",31,"yes",0,11003,552,8157,5688,"Meropus Hervel","no"
"0395_02","Europa","no","B/17/P","55 Cancri e",61,"no",1,608,0,3835,1,"Hadyon Hervel","no"
"0396_01","Earth","yes","G/59/S","TRAPPIST-1e",18,"no",0,0,0,0,0,"Brinez Robins","yes"
"0397_01","Mars","yes","F/69/S","TRAPPIST-1e",45,"no",0,0,0,0,0,"Graw Mepie","yes"
"0398_01","Mars","no","D/13/S","TRAPPIST-1e",22,"no",28,420,36,6011,3,"Wales Tité","no"
"0401_01","Mars","no","D/14/S","TRAPPIST-1e",30,"yes",1056,0,0,0,0,"Luse Pimne","no"
"0401_02","Mars","no","D/14/S","TRAPPIST-1e",30,"no",1770,0,0,13,0,"Parney Pimne","no"
"0402_01",NA,"yes","D/15/S","55 Cancri e",32,"yes",0,0,0,0,0,"Teron Sageng","yes"
"0403_01","Mars","no","D/13/P","TRAPPIST-1e",43,"yes",353,896,0,0,2,"Push Wate","yes"
"0405_01","Earth","no","F/89/P","55 Cancri e",17,"no",177,NA,0,310,7,"Denis Flowensley","no"
"0407_01","Earth","no","G/69/P","TRAPPIST-1e",23,"no",NA,21,0,0,1699,"Dandy Mirez","no"
"0407_02","Earth","no","F/90/P","TRAPPIST-1e",20,"no",0,465,0,5,223,"Luzel Mirez","no"
"0407_03","Earth","yes","G/69/P","TRAPPIST-1e",39,"no",0,0,0,0,0,"Dennya Mirez","no"
"0408_01","Mars","no","E/25/P","TRAPPIST-1e",35,"no",1134,113,52,0,0,"Cus Ble","no"
"0409_01","Mars","no","F/71/S","TRAPPIST-1e",31,"no",0,0,1116,2,0,"Mats Iccle","no"
"0410_01","Earth","no","F/72/S","55 Cancri e",21,"no",0,150,0,567,0,"Tyrona Roachoanand","no"
"0411_01","Earth","no","F/91/P","TRAPPIST-1e",16,"no",691,0,101,140,0,"Benny Rushorney","no"
"0412_01","Europa","no","C/11/P","TRAPPIST-1e",60,"no",0,7255,5952,1537,0,"Baton Quelfly","yes"
"0413_01","Earth","no","F/92/P","TRAPPIST-1e",18,"no",0,157,0,352,60,"Elina Steinardson","no"
"0415_01","Earth","yes","G/60/S","TRAPPIST-1e",42,"no",0,0,0,0,0,"Iney Pierry","no"
"0417_01","Europa","yes","B/18/P","55 Cancri e",68,"no",0,0,0,0,0,"Lesatik Poicaptic","yes"
"0417_02","Europa","no","B/18/P","55 Cancri e",22,"no",0,1170,0,5467,1241,"Mirark Unhearfus","no"
"0417_03","Europa","yes","B/18/P","TRAPPIST-1e",59,"no",0,0,0,0,0,"Enifik Unhearfus","yes"
"0423_01","Europa","no","B/19/P","TRAPPIST-1e",NA,"no",8,3584,0,13,57,"Syrmark Pumbody","yes"
"0425_01","Mars","no","F/96/P","TRAPPIST-1e",37,"no",1094,2,26,34,1,"Blesh Fiha","no"
"0425_02","Mars","yes","F/96/P","TRAPPIST-1e",3,"no",0,0,0,0,0,"Cowns Fiha","yes"
"0425_03","Mars","yes","F/96/P","TRAPPIST-1e",31,"no",0,0,0,0,0,"Ree Fiha","yes"
"0427_01","Europa","no","E/26/P","TRAPPIST-1e",31,"no",417,NA,7185,562,792,"Algor Efulows","yes"
"0428_01","Europa","no","C/16/S","TRAPPIST-1e",29,"no",0,4118,0,715,3139,"Chargin Chocaters","yes"
"0429_01","Europa","no","A/5/S","55 Cancri e",20,"no",2,10116,0,2,225,"Aino Ineysive","yes"
"0429_02","Europa","yes","A/5/S","55 Cancri e",46,"no",0,0,0,0,0,"Taurak Ineysive","yes"
"0430_01","Earth","no","F/75/S","TRAPPIST-1e",29,"no",0,1026,0,16,0,"Eliana Jorden","yes"
"0431_01","Mars","yes","F/97/P","TRAPPIST-1e",43,"no",0,0,0,0,0,"Fronch Melto","yes"
"0432_01","Mars","no","F/76/S","TRAPPIST-1e",17,"no",1483,10,0,0,0,"Caper Knike","no"
"0433_01","Europa",NA,"B/20/P","55 Cancri e",27,"no",0,0,0,0,0,"Hekark Mormonized","yes"
"0433_02","Europa","no","B/20/P","TRAPPIST-1e",47,"no",4,891,0,2962,3656,"Naosura Mormonized","no"
"0434_01","Mars","yes","F/77/S","TRAPPIST-1e",45,"no",0,0,0,0,0,"Row Pread","yes"
"0435_01","Earth","yes","G/62/S","TRAPPIST-1e",17,"no",0,0,0,0,0,"Allie Willynnedy","yes"
"0436_01","Earth","no","G/63/S","55 Cancri e",10,"no",0,0,0,0,0,"Sallyl Hodes","yes"
"0436_02","Earth","no","G/63/S","PSO J318.5-22",56,"no",46,11,0,622,0,"Lilace Hodes","no"
"0437_01","Earth","no","F/78/S","TRAPPIST-1e",39,"no",382,0,22,467,0,"Lynnee Oneiles","no"
"0437_02","Earth","no","F/78/S","PSO J318.5-22",40,"no",7,0,840,26,0,"Debora Oneiles","no"
"0438_01","Europa","yes","B/13/S","TRAPPIST-1e",40,"no",NA,0,0,0,0,"Dyonon Diateous","yes"
"0439_01","Europa","no","C/13/P","55 Cancri e",34,"no",NA,5637,45,1936,56,"Izarino Unciate","no"
"0441_01","Earth","no","F/79/S","55 Cancri e",32,"no",0,0,0,722,0,"Loree Hahnstonsen","no"
"0442_01","Earth","no","F/98/P","TRAPPIST-1e",35,"no",7,1043,0,0,0,"Elica Armstromez","no"
"0444_01","Mars","no","D/15/P","TRAPPIST-1e",32,"yes",2484,429,102,0,0,"Camonk Curte","no"
"0444_02",NA,"no","F/99/P","TRAPPIST-1e",26,"yes",1869,0,136,0,0,"Colal Curte","no"
"0445_01","Earth","no","F/80/S","TRAPPIST-1e",25,"no",1352,0,0,24,799,"Loria Marshopper","no"
"0445_02",NA,"no","E/25/S","TRAPPIST-1e",26,"no",0,0,0,77,715,"Rice Marshopper","no"
"0446_01","Europa","yes","B/21/P","55 Cancri e",22,"no",0,0,0,0,0,"Hadira Singmage","yes"
"0447_01","Earth","no","F/81/S","TRAPPIST-1e",22,"no",9,0,795,0,0,"Ferry Mcclayton","yes"
"0448_01","Earth","no","E/27/P","TRAPPIST-1e",24,"no",757,0,0,32,0,"Elara Hoppernardy","no"
"0448_02","Earth","yes","G/71/P","PSO J318.5-22",32,"no",0,0,0,0,0,NA,"yes"
"0449_01","Earth","yes","G/64/S","TRAPPIST-1e",11,"no",0,0,0,0,0,"Nathy Moongton","yes"
"0452_01","Mars","yes","E/26/S","TRAPPIST-1e",22,"no",0,0,0,0,0,"Swafox Ecart","yes"
"0453_01","Europa","yes","B/14/S","TRAPPIST-1e",19,"no",0,0,0,0,0,"Aldun Taptiritty","yes"
"0453_02","Europa","yes",NA,"55 Cancri e",34,"no",0,0,0,0,0,"Minopus Taptiritty","yes"
"0453_03","Europa","yes","B/14/S","TRAPPIST-1e",74,"no",0,0,0,0,0,"Wezena Taptiritty","yes"
"0454_01","Europa",NA,"B/15/S","55 Cancri e",28,"yes",5,4288,0,745,5,"Tabius Geoconne","yes"
"0454_02","Europa","yes","B/15/S","TRAPPIST-1e",42,"no",0,0,0,0,0,"Etair Fushausive","yes"
"0454_03","Europa","yes","B/15/S","TRAPPIST-1e",43,"no",0,0,0,0,0,"Hallux Geoconne","yes"
"0456_01","Earth","no","F/83/S","TRAPPIST-1e",55,"no",210,185,188,59,73,"Lulah Hinetthews","no"
"0457_01","Earth","no","G/72/P","PSO J318.5-22",19,"no",0,0,747,26,0,"Leonyl Poperez","yes"
"0457_02","Earth","yes","G/72/P","TRAPPIST-1e",6,"no",0,0,0,0,0,"Sallyl Poperez","no"
"0457_03","Earth","no","G/72/P","TRAPPIST-1e",7,"no",0,0,0,0,0,"Joela Poperez","no"
"0458_01","Europa","yes","D/16/S","55 Cancri e",28,"no",0,0,0,0,0,"Zanin Bedectical","yes"
"0459_01","Earth","no","F/84/S","TRAPPIST-1e",15,"no",2156,0,0,59,2,"Hardy Nichoan","no"
"0460_01","Earth","yes","G/65/S","PSO J318.5-22",24,"no",0,0,0,0,0,"Shawne Jenningley","yes"
"0461_01","Earth","no","E/27/S","PSO J318.5-22",31,"no",0,869,0,0,0,"Shany Yorkland","yes"
"0461_02","Earth","no","F/85/S","TRAPPIST-1e",22,"no",0,70,182,612,20,"Warry Yorkland","yes"
"0461_03","Earth","no","G/66/S","55 Cancri e",1,"no",0,0,0,0,0,"Len Yorkland","yes"
"0462_01","Earth","yes","G/67/S",NA,50,"no",0,0,0,0,0,"Ronia Sosanturney","no"
"0463_01","Mars","no","F/100/P","TRAPPIST-1e",34,"no",865,0,257,NA,35,"Grats Staf","no"
"0463_02","Mars","no","F/100/P","TRAPPIST-1e",14,"no",928,852,81,0,0,"Flamal Staf","no"
"0465_01","Earth","no","E/28/P","TRAPPIST-1e",19,"no",4,10,0,1178,428,"Deandy Chaellerty","no"
"0465_02","Earth","no","E/28/P","TRAPPIST-1e",NA,"no",0,654,22,146,4,"Kyley Chaellerty","yes"
"0466_01","Earth","no","F/101/P","TRAPPIST-1e",36,"no",0,0,863,1,1,"Aude Beachez","no"
"0468_01","Earth","yes",NA,"TRAPPIST-1e",34,"no",0,0,0,0,0,"Haryn Wynneyerson","no"
"0470_01","Mars","yes","F/86/S","55 Cancri e",25,"no",0,0,0,0,NA,"Aptal Binie","yes"
"0470_02",NA,"yes","F/86/S","TRAPPIST-1e",36,"no",0,0,0,0,0,"Jurs Binie","yes"
"0471_01","Europa","no","B/22/P","TRAPPIST-1e",16,"no",0,45,2,5183,170,"Astab Fuelisent","no"
"0471_02","Europa","no","B/22/P","55 Cancri e",30,"no",0,7972,0,0,4,"Izarino Fuelisent","yes"
"0472_01","Earth","no","F/87/S","PSO J318.5-22",37,"no",0,10,544,9,299,"Stene Solinez","no"
"0474_01","Earth","yes","G/69/S","55 Cancri e",15,"no",0,0,0,0,0,"Nicey Chardst","yes"
"0475_01","Earth","no","E/29/P","TRAPPIST-1e",36,"no",0,0,38,9,943,"Danie Gilesonston","no"
"0476_01","Mars","no","F/103/P","PSO J318.5-22",27,"no",NA,6,145,144,0,"Coves Chiff","no"
"0476_02","Mars","yes","F/103/P","TRAPPIST-1e",27,"no",0,0,0,0,0,"Book Chiff","yes"
"0476_03","Mars","yes","F/103/P","TRAPPIST-1e",12,"no",0,0,0,0,0,"Beah Chiff","yes"
"0477_01","Earth","no","E/30/P","TRAPPIST-1e",22,"no",0,5,0,1619,0,"Benny Moongton","no"
"0480_01","Earth","no","G/74/P","TRAPPIST-1e",27,"no",NA,34,23,0,275,"Chrisa Mcdanield","no"
"0481_01","Earth","yes","G/70/S","TRAPPIST-1e",13,"no",0,0,0,0,0,"Gera Peckerson","yes"
"0482_01","Earth","no","E/28/S","TRAPPIST-1e",27,"no",0,118,0,5,665,"Anny Mallerez","no"
"0482_02","Earth","no","F/88/S","TRAPPIST-1e",28,"no",0,14,0,0,615,"Isaacy Mallerez","no"
"0485_01","Europa","no","B/17/S","55 Cancri e",21,"no",0,33,0,3348,55,"Furudah Unloweedic","no"
"0487_01","Europa",NA,"C/19/S","TRAPPIST-1e",39,"no",172,1794,12,4303,246,"Sadirak Obeaded","no"
"0488_01","Earth","yes","G/76/P","PSO J318.5-22",28,"no",0,0,NA,0,0,"Chery Vantonson","no"
"0490_01","Earth","yes","G/71/S","TRAPPIST-1e",14,"no",0,0,0,0,0,"Hanne Kirklander","yes"
"0498_01","Europa","yes",NA,"55 Cancri e",27,"no",0,NA,0,0,0,"Batomam Preent","yes"
"0498_02","Europa","yes","B/18/S","55 Cancri e",46,"no",0,0,0,NA,0,"Kastrak Preent","yes"
"0499_01","Mars","yes","F/89/S","55 Cancri e",27,"no",0,0,0,0,0,"Eclass Meake","yes"
"0499_02","Mars","no","E/29/S","TRAPPIST-1e",21,"no",0,0,0,0,0,"Yogark Meake","no"
"0500_01","Mars","no","D/19/P","55 Cancri e",21,"no",513,0,1749,82,0,"Ots Cakie","yes"
"0501_01","Europa","no","E/32/P","TRAPPIST-1e",42,"no",0,929,967,NA,481,"Hadirk Spedlybood","no"
"0502_01","Mars","no",NA,"TRAPPIST-1e",22,"no",10,0,817,471,0,"Pigars Swell","no"
"0503_01","Mars","no","F/90/S","TRAPPIST-1e",10,"no",0,0,0,0,0,"Gal Fone","yes"
"0503_02","Mars","no","F/90/S","TRAPPIST-1e",43,"no",1821,0,47,29,0,"Torms Fone","no"
"0503_03","Mars","no","E/31/S","TRAPPIST-1e",42,"no",1246,35,16,0,0,"Pios Fone","no"
"0504_01","Europa","yes","B/19/S","55 Cancri e",18,"no",0,0,0,0,0,"Thabius Unpasine","yes"
"0504_02","Europa","yes","B/19/S","55 Cancri e",54,"no",0,0,0,0,0,"Mirfar Unpasine","yes"
"0504_03","Europa","yes","B/19/S",NA,24,"no",0,0,0,0,0,"Sterops Unpasine","yes"
"0504_04","Europa","no","B/19/S","TRAPPIST-1e",64,"no",0,1737,11,401,752,"Tauria Unpasine","no"
"0504_05","Europa","yes","B/19/S","55 Cancri e",18,"no",0,0,0,0,0,"Azharga Unpasine","yes"
"0504_06",NA,"yes","B/19/S","55 Cancri e",53,"no",0,0,0,0,0,"Alheneb Unpasine","yes"
"0506_01","Mars","yes","F/91/S","TRAPPIST-1e",23,"no",0,0,0,0,0,"Kad Backe","yes"
"0507_01","Earth","no","G/74/S","TRAPPIST-1e",39,"no",0,0,0,0,0,"Kylen Mccarry","yes"
"0510_01","Europa","no","C/16/P","TRAPPIST-1e",59,"no",0,16521,0,323,0,"Astrark Sinecthex","yes"
"0512_01","Europa","no","D/18/S","55 Cancri e",32,"no",0,5755,0,59,122,"Sadirak Nateansive","yes"
"0512_02","Europa","yes","D/18/S","TRAPPIST-1e",55,"no",0,0,0,0,0,"Ankalik Nateansive","yes"
"0513_01","Earth","yes","G/78/P","PSO J318.5-22",21,"no",0,0,0,0,0,"Rayley Blandez","yes"
"0515_01","Europa","yes","B/20/S","TRAPPIST-1e",50,"no",0,0,0,0,0,"Alramix Swinvul","yes"
"0516_01","Europa","no","A/6/S","55 Cancri e",55,"no",113,2492,41,0,2376,"Vindem Eneurordry","no"
"0517_01","Earth","no","F/109/P","TRAPPIST-1e",NA,"no",1445,0,1,2,73,"Jandy Kimons","no"
